STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,animals,Live animals,month,Month,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BE,Belgium,2020,,1649.78,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BE,Belgium,2021,,1622.81,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BE,Belgium,2022,,1592.62,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BE,Belgium,2023,,1485.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BE,Belgium,2024,,1504.08,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BG,Bulgaria,2015,,129.42,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BG,Bulgaria,2016,,121.16,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BG,Bulgaria,2017,,133.23,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BG,Bulgaria,2018,,152.47,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BG,Bulgaria,2019,,91.86,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BG,Bulgaria,2020,,131.01,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BG,Bulgaria,2021,,155.15,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BG,Bulgaria,2022,,125.02,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BG,Bulgaria,2023,,163.92,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),BG,Bulgaria,2024,,176.14,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CH,Switzerland,2015,,608.50,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CH,Switzerland,2016,,569.94,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CH,Switzerland,2017,,554.23,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CH,Switzerland,2018,,538.17,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CH,Switzerland,2019,,529.25,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CH,Switzerland,2020,,505.38,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CH,Switzerland,2021,,536.51,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CH,Switzerland,2022,,529.10,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CH,Switzerland,2023,,512.24,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CH,Switzerland,2024,,511.42,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CY,Cyprus,2015,,129.96,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CY,Cyprus,2016,,123.55,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CY,Cyprus,2017,,124.38,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CY,Cyprus,2018,,127.94,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CY,Cyprus,2019,,123.16,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CY,Cyprus,2020,,129.14,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CY,Cyprus,2021,,128.20,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CY,Cyprus,2022,,115.66,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CY,Cyprus,2023,,111.60,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CY,Cyprus,2024,,114.45,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CZ,Czechia,2015,,415.90,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CZ,Czechia,2016,,414.94,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CZ,Czechia,2017,,476.96,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CZ,Czechia,2018,,465.71,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CZ,Czechia,2019,,483.39,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CZ,Czechia,2020,,481.93,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CZ,Czechia,2021,,468.31,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CZ,Czechia,2022,,417.18,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CZ,Czechia,2023,,376.74,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),CZ,Czechia,2024,,398.64,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DE,Germany,2015,,8100.85,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DE,Germany,2016,,7998.23,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DE,Germany,2017,,8071.20,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DE,Germany,2018,,7671.60,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DE,Germany,2019,,7673.80,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DE,Germany,2020,,7708.80,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DE,Germany,2021,,6991.10,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DE,Germany,2022,,6368.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DE,Germany,2023,,6410.70,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DE,Germany,2024,,6326.30,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DK,Denmark,2015,,4416.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DK,Denmark,2016,,4337.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DK,Denmark,2017,,4582.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DK,Denmark,2018,,4543.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DK,Denmark,2019,,4563.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DK,Denmark,2020,,4674.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DK,Denmark,2021,,4608.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DK,Denmark,2022,,4118.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DK,Denmark,2023,,4141.67,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),DK,Denmark,2024,,4269.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EE,Estonia,2015,,96.70,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EE,Estonia,2016,,85.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EE,Estonia,2017,,98.40,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EE,Estonia,2018,,104.70,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EE,Estonia,2019,,111.40,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EE,Estonia,2020,,103.40,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EE,Estonia,2021,,104.10,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EE,Estonia,2022,,92.89,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EE,Estonia,2023,,98.37,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EE,Estonia,2024,,93.44,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EL,Greece,2015,,217.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EL,Greece,2016,,195.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EL,Greece,2017,,204.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EL,Greece,2018,,204.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EL,Greece,2019,,196.00,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EL,Greece,2020,,224.30,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EL,Greece,2021,,192.30,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EL,Greece,2022,,186.20,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EL,Greece,2023,,183.80,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EL,Greece,2024,,202.20,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),ES,Spain,2015,,7909.64,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),ES,Spain,2016,,8100.46,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),ES,Spain,2017,,8364.93,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),ES,Spain,2018,,8550.74,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),ES,Spain,2019,,8341.14,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),ES,Spain,2020,,8484.05,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),ES,Spain,2021,,9638.93,,p,provisional,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),ES,Spain,2022,,9760.32,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),ES,Spain,2023,,10730.77,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),ES,Spain,2024,,9914.45,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EU15,European Union - 15 countries (1995-2004),2015,,36116.15,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EU15,European Union - 15 countries (1995-2004),2016,,35431.12,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EU15,European Union - 15 countries (1995-2004),2017,,36767.16,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EU15,European Union - 15 countries (1995-2004),2018,,36324.52,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EU15,European Union - 15 countries (1995-2004),2019,,37563.81,,,,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EU25,European Union - 25 countries (2004-2006),2015,,40457.39,,e,estimated,,
dataflow,ESTAT:APRO_MT_LSPIG$DEFAULTVIEW(1.0),Pig population - annual data,A,Annual,A3110,"Piglets, live weight of under 20 kg",M12,December,THS_HD,Thousand heads (animals),EU25,European Union - 25 countries (2004-2006),2016,,39950.59,,,,,
